"Plot Title: FourMileBrook"
"#","Date Time, GMT-03:00","Temp, °C","Coupler Detached","Coupler Attached","Host Connected","End Of File"
126,03/30/17 11:02:40 PM,2.797,,,,
127,03/30/17 11:17:40 PM,2.744,,,,
128,03/30/17 11:32:40 PM,2.717,,,,
129,03/30/17 11:47:40 PM,2.690,,,,
130,03/31/17 12:02:40 AM,2.664,,,,
131,03/31/17 12:17:40 AM,2.637,,,,
132,03/31/17 12:32:40 AM,2.610,,,,
133,03/31/17 12:47:40 AM,2.584,,,,
134,03/31/17 01:02:40 AM,2.557,,,,
135,03/31/17 01:17:40 AM,2.530,,,,
136,03/31/17 01:32:40 AM,2.503,,,,
137,03/31/17 01:47:40 AM,2.477,,,,
138,03/31/17 02:02:40 AM,2.450,,,,
139,03/31/17 02:17:40 AM,2.450,,,,
140,03/31/17 02:32:40 AM,2.423,,,,
141,03/31/17 02:47:40 AM,2.396,,,,
142,03/31/17 03:02:40 AM,2.396,,,,
143,03/31/17 03:17:40 AM,2.370,,,,
144,03/31/17 03:32:40 AM,2.343,,,,
145,03/31/17 03:47:40 AM,2.343,,,,
146,03/31/17 04:02:40 AM,2.316,,,,
147,03/31/17 04:17:40 AM,2.316,,,,
148,03/31/17 04:32:40 AM,2.289,,,,
149,03/31/17 04:47:40 AM,2.289,,,,
150,03/31/17 05:02:40 AM,2.262,,,,
151,03/31/17 05:17:40 AM,2.262,,,,
152,03/31/17 05:32:40 AM,2.262,,,,
153,03/31/17 05:47:40 AM,2.236,,,,
154,03/31/17 06:02:40 AM,2.236,,,,
155,03/31/17 06:17:40 AM,2.209,,,,
156,03/31/17 06:32:40 AM,2.209,,,,
157,03/31/17 06:47:40 AM,2.209,,,,
158,03/31/17 07:02:40 AM,2.209,,,,
159,03/31/17 07:17:40 AM,2.182,,,,
160,03/31/17 07:32:40 AM,2.182,,,,
161,03/31/17 07:47:40 AM,2.182,,,,
162,03/31/17 08:02:40 AM,2.182,,,,
163,03/31/17 08:17:40 AM,2.182,,,,
164,03/31/17 08:32:40 AM,2.155,,,,
165,03/31/17 08:47:40 AM,2.155,,,,
166,03/31/17 09:02:40 AM,2.155,,,,
167,03/31/17 09:17:40 AM,2.155,,,,
168,03/31/17 09:32:40 AM,2.155,,,,
169,03/31/17 09:47:40 AM,2.155,,,,
170,03/31/17 10:02:40 AM,2.155,,,,
171,03/31/17 10:17:40 AM,2.155,,,,
172,03/31/17 10:32:40 AM,2.182,,,,
173,03/31/17 10:47:40 AM,2.182,,,,
174,03/31/17 11:02:40 AM,2.182,,,,
175,03/31/17 11:17:40 AM,2.182,,,,
176,03/31/17 11:32:40 AM,2.182,,,,
177,03/31/17 11:47:40 AM,2.155,,,,
178,03/31/17 12:02:40 PM,2.155,,,,
179,03/31/17 12:17:40 PM,2.128,,,,
180,03/31/17 12:32:40 PM,2.101,,,,
181,03/31/17 12:47:40 PM,2.101,,,,
182,03/31/17 01:02:40 PM,2.074,,,,
183,03/31/17 01:17:40 PM,2.074,,,,
184,03/31/17 01:32:40 PM,2.047,,,,
185,03/31/17 01:47:40 PM,2.047,,,,
186,03/31/17 02:02:40 PM,2.047,,,,
187,03/31/17 02:17:40 PM,2.047,,,,
188,03/31/17 02:32:40 PM,2.074,,,,
189,03/31/17 02:47:40 PM,2.074,,,,
190,03/31/17 03:02:40 PM,2.101,,,,
191,03/31/17 03:17:40 PM,2.074,,,,
192,03/31/17 03:32:40 PM,2.074,,,,
193,03/31/17 03:47:40 PM,2.074,,,,
194,03/31/17 04:02:40 PM,2.047,,,,
195,03/31/17 04:17:40 PM,2.021,,,,
196,03/31/17 04:32:40 PM,1.967,,,,
197,03/31/17 04:47:40 PM,1.886,,,,
198,03/31/17 05:02:40 PM,1.859,,,,
199,03/31/17 05:17:40 PM,1.805,,,,
200,03/31/17 05:32:40 PM,1.751,,,,
201,03/31/17 05:47:40 PM,1.697,,,,
202,03/31/17 06:02:40 PM,1.670,,,,
203,03/31/17 06:17:40 PM,1.643,,,,
204,03/31/17 06:32:40 PM,1.643,,,,
205,03/31/17 06:47:40 PM,1.643,,,,
206,03/31/17 07:02:40 PM,1.643,,,,
207,03/31/17 07:17:40 PM,1.615,,,,
208,03/31/17 07:32:40 PM,1.615,,,,
209,03/31/17 07:47:40 PM,1.561,,,,
210,03/31/17 08:02:40 PM,1.534,,,,
211,03/31/17 08:17:40 PM,1.507,,,,
212,03/31/17 08:32:40 PM,1.453,,,,
213,03/31/17 08:47:40 PM,1.398,,,,
214,03/31/17 09:02:40 PM,1.289,,,,
215,03/31/17 09:17:40 PM,1.208,,,,
216,03/31/17 09:32:40 PM,1.126,,,,
217,03/31/17 09:47:40 PM,0.989,,,,
218,03/31/17 10:02:40 PM,0.825,,,,
219,03/31/17 10:17:40 PM,0.770,,,,
220,03/31/17 10:32:40 PM,0.660,,,,
221,03/31/17 10:47:40 PM,0.605,,,,
222,03/31/17 11:02:40 PM,0.495,,,,
223,03/31/17 11:17:40 PM,0.439,,,,
224,03/31/17 11:32:40 PM,0.356,,,,
225,03/31/17 11:47:40 PM,0.218,,,,
226,04/01/17 12:02:40 AM,0.190,,,,
227,04/01/17 12:17:40 AM,0.163,,,,
228,04/01/17 12:32:40 AM,0.190,,,,
229,04/01/17 12:47:40 AM,0.024,,,,
230,04/01/17 01:02:40 AM,-0.004,,,,
231,04/01/17 01:17:40 AM,-0.032,,,,
232,04/01/17 01:32:40 AM,-0.032,,,,
233,04/01/17 01:47:40 AM,-0.032,,,,
234,04/01/17 02:02:40 AM,-0.032,,,,
235,04/01/17 02:17:40 AM,-0.032,,,,
236,04/01/17 02:32:40 AM,-0.032,,,,
237,04/01/17 02:47:40 AM,0.024,,,,
238,04/01/17 03:02:40 AM,0.024,,,,
239,04/01/17 03:17:40 AM,0.163,,,,
240,04/01/17 03:32:40 AM,0.246,,,,
241,04/01/17 03:47:40 AM,0.273,,,,
242,04/01/17 04:02:40 AM,0.246,,,,
243,04/01/17 04:17:40 AM,0.218,,,,
244,04/01/17 04:32:40 AM,0.246,,,,
245,04/01/17 04:47:40 AM,0.246,,,,
246,04/01/17 05:02:40 AM,0.190,,,,
247,04/01/17 05:17:40 AM,0.190,,,,
248,04/01/17 05:32:40 AM,0.163,,,,
249,04/01/17 05:47:40 AM,0.190,,,,
250,04/01/17 06:02:40 AM,0.218,,,,
251,04/01/17 06:17:40 AM,0.246,,,,
252,04/01/17 06:32:40 AM,0.218,,,,
253,04/01/17 06:47:40 AM,0.079,,,,
254,04/01/17 07:02:40 AM,-0.004,,,,
255,04/01/17 07:17:40 AM,-0.032,,,,
256,04/01/17 07:32:40 AM,-0.032,,,,
257,04/01/17 07:47:40 AM,-0.032,,,,
258,04/01/17 08:02:40 AM,-0.032,,,,
259,04/01/17 08:17:40 AM,-0.032,,,,
260,04/01/17 08:32:40 AM,-0.004,,,,
261,04/01/17 08:47:40 AM,0.024,,,,
262,04/01/17 09:02:40 AM,0.051,,,,
263,04/01/17 09:17:40 AM,0.051,,,,
264,04/01/17 09:32:40 AM,0.024,,,,
265,04/01/17 09:47:40 AM,0.024,,,,
266,04/01/17 10:02:40 AM,-0.004,,,,
267,04/01/17 10:17:40 AM,-0.004,,,,
268,04/01/17 10:32:40 AM,-0.004,,,,
269,04/01/17 10:47:40 AM,-0.004,,,,
270,04/01/17 11:02:40 AM,-0.004,,,,
271,04/01/17 11:17:40 AM,-0.004,,,,
272,04/01/17 11:32:40 AM,-0.004,,,,
273,04/01/17 11:47:40 AM,-0.004,,,,
274,04/01/17 12:02:40 PM,-0.004,,,,
275,04/01/17 12:17:40 PM,-0.004,,,,
276,04/01/17 12:32:40 PM,-0.004,,,,
277,04/01/17 12:47:40 PM,-0.004,,,,
278,04/01/17 01:02:40 PM,-0.004,,,,
279,04/01/17 01:17:40 PM,-0.004,,,,
280,04/01/17 01:32:40 PM,-0.004,,,,
281,04/01/17 01:47:40 PM,0.024,,,,
282,04/01/17 02:02:40 PM,0.051,,,,
283,04/01/17 02:17:40 PM,0.107,,,,
284,04/01/17 02:32:40 PM,0.163,,,,
285,04/01/17 02:47:40 PM,0.218,,,,
286,04/01/17 03:02:40 PM,0.246,,,,
287,04/01/17 03:17:40 PM,0.301,,,,
288,04/01/17 03:32:40 PM,0.329,,,,
289,04/01/17 03:47:40 PM,0.356,,,,
290,04/01/17 04:02:40 PM,0.412,,,,
291,04/01/17 04:17:40 PM,0.467,,,,
292,04/01/17 04:32:40 PM,0.522,,,,
293,04/01/17 04:47:40 PM,0.577,,,,
294,04/01/17 05:02:40 PM,0.632,,,,
295,04/01/17 05:17:40 PM,0.660,,,,
296,04/01/17 05:32:40 PM,0.687,,,,
297,04/01/17 05:47:40 PM,0.687,,,,
298,04/01/17 06:02:40 PM,0.687,,,,
299,04/01/17 06:17:40 PM,0.687,,,,
300,04/01/17 06:32:40 PM,0.715,,,,
301,04/01/17 06:47:40 PM,0.742,,,,
302,04/01/17 07:02:40 PM,0.742,,,,
303,04/01/17 07:17:40 PM,0.742,,,,
304,04/01/17 07:32:40 PM,0.770,,,,
305,04/01/17 07:47:40 PM,0.770,,,,
306,04/01/17 08:02:40 PM,0.770,,,,
307,04/01/17 08:17:40 PM,0.770,,,,
308,04/01/17 08:32:40 PM,0.797,,,,
309,04/01/17 08:47:40 PM,0.797,,,,
310,04/01/17 09:02:40 PM,0.797,,,,
311,04/01/17 09:17:40 PM,0.825,,,,
312,04/01/17 09:32:40 PM,0.825,,,,
313,04/01/17 09:47:40 PM,0.825,,,,
314,04/01/17 10:02:40 PM,0.825,,,,
315,04/01/17 10:17:40 PM,0.852,,,,
316,04/01/17 10:32:40 PM,0.852,,,,
317,04/01/17 10:47:40 PM,0.852,,,,
318,04/01/17 11:02:40 PM,0.852,,,,
319,04/01/17 11:17:40 PM,0.880,,,,
320,04/01/17 11:32:40 PM,0.880,,,,
321,04/01/17 11:47:40 PM,0.907,,,,
322,04/02/17 12:02:40 AM,0.907,,,,
